158, 7.692773e+01, -9.000000e+01, 6.679736e+01, 1.787060e+02, 1.643408e+02, 3.462069e+02 
159, 7.743405e+01, -8.965325e+01, 6.932672e+01, 1.785275e+02, 1.640847e+02, 3.464591e+02 
160, 7.806869e+01, -8.963689e+01, 7.138219e+01, 1.783259e+02, 1.638512e+02, 3.466229e+02 
161, 7.856470e+01, -8.938010e+01, 7.351823e+01, 1.781608e+02, 1.636239e+02, 3.467819e+02 
162, 7.879871e+01, -8.863879e+01, 7.596431e+01, 1.780561e+02, 1.633915e+02, 3.469660e+02 
163, 7.969322e+01, -8.927712e+01, 7.691620e+01, 1.778251e+02, 1.632363e+02, 3.469514e+02 
164, 8.059648e+01, -8.995276e+01, 7.766994e+01, 1.776040e+02, 1.631047e+02, 3.469081e+02 
165, 8.117129e+01, -9.000000e+01, 7.886321e+01, 1.774588e+02, 1.629685e+02, 3.469161e+02 
166, 8.166722e+01, -8.992320e+01, 8.000504e+01, 1.773392e+02, 1.628503e+02, 3.469151e+02 
167, 8.222259e+01, -8.999423e+01, 8.083088e+01, 1.772187e+02, 1.627639e+02, 3.468749e+02 
168, 8.193149e+01, -8.846373e+01, 8.301303e+01, 1.772671e+02, 1.626239e+02, 3.469960e+02 
169, 8.155963e+01, -8.683047e+01, 8.510517e+01, 1.773372e+02, 1.624963e+02, 3.471036e+02 
170, 8.106516e+01, -8.501352e+01, 8.718141e+01, 1.774371e+02, 1.623766e+02, 3.472083e+02 
171, 8.229004e+01, -8.650983e+01, 8.593916e+01, 1.772411e+02, 1.624941e+02, 3.469419e+02 
172, 8.115909e+01, -8.357130e+01, 8.870329e+01, 1.774752e+02, 1.623610e+02, 3.471342e+02 
173, 8.166451e+01, -8.378968e+01, 8.830627e+01, 1.774325e+02, 1.624664e+02, 3.469769e+02 
174, 7.917292e+01, -7.837806e+01, 9.298133e+01, 1.779196e+02, 1.621768e+02, 3.473827e+02 
175, 7.802901e+01, -7.557036e+01, 9.501502e+01, 1.781835e+02, 1.620891e+02, 3.475016e+02 
176, 7.700920e+01, -7.304522e+01, 9.658999e+01, 1.784391e+02, 1.620468e+02, 3.475796e+02 
177, 7.607271e+01, -7.072825e+01, 9.778135e+01, 1.786951e+02, 1.620511e+02, 3.476273e+02 
178, 7.414525e+01, -6.657484e+01, 1.004324e+02, 1.791328e+02, 1.618495e+02, 3.478258e+02 
179, 7.524539e+01, -6.827512e+01, 9.764489e+01, 1.790780e+02, 1.624142e+02, 3.475026e+02 
180, 7.774779e+01, -7.285948e+01, 9.208223e+01, 1.787933e+02, 1.632558e+02, 3.468709e+02 
181, 7.705466e+01, -7.134429e+01, 9.187627e+01, 1.790679e+02, 1.635097e+02, 3.468170e+02 
182, 7.550270e+01, -6.821208e+01, 9.295878e+01, 1.795084e+02, 1.636441e+02, 3.469200e+02 
183, 7.484901e+01, -6.695757e+01, 9.219396e+01, 1.798091e+02, 1.639930e+02, 3.468275e+02 
184, 7.264640e+01, -6.267075e+01, 9.395726e+01, 1.804042e+02, 1.640585e+02, 3.470312e+02 
185, 7.074159e+01, -5.905268e+01, 9.494712e+01, 1.809710e+02, 1.642032e+02, 3.471583e+02 
186, 6.973825e+01, -5.736500e+01, 9.410597e+01, 1.813948e+02, 1.646113e+02, 3.470955e+02 
187, 6.943546e+01, -5.725366e+01, 9.177741e+01, 1.817029e+02, 1.652415e+02, 3.468701e+02 
188, 6.811558e+01, -5.514547e+01, 9.104326e+01, 1.822241e+02, 1.656677e+02, 3.468339e+02 
189, 6.779049e+01, -5.527413e+01, 8.827908e+01, 1.825651e+02, 1.663715e+02, 3.465546e+02 
190, 6.716426e+01, -5.491458e+01, 8.582587e+01, 1.829795e+02, 1.670339e+02, 3.463042e+02 
191, 6.688959e+01, -5.548345e+01, 8.247683e+01, 1.833312e+02, 1.677842e+02, 3.459153e+02 
192, 6.627795e+01, -5.547785e+01, 7.952286e+01, 1.837650e+02, 1.684828e+02, 3.455567e+02 
193, 6.540111e+01, -5.503058e+01, 7.685793e+01, 1.842701e+02, 1.691543e+02, 3.452196e+02 
194, 6.456048e+01, -5.481286e+01, 7.391047e+01, 1.847804e+02, 1.698429e+02, 3.448078e+02 
195, 6.354554e+01, -5.433616e+01, 7.110708e+01, 1.853461e+02, 1.705198e+02, 3.443877e+02 
196, 6.302953e+01, -5.518929e+01, 6.707472e+01, 1.857993e+02, 1.712402e+02, 3.436668e+02 
197, 6.302953e+01, -5.518929e+01, 6.707472e+01, 1.857993e+02, 1.712402e+02, 3.436668e+02 
198, 6.161167e+01, -5.402992e+01, 6.472385e+01, 1.864968e+02, 1.718927e+02, 3.432489e+02 
199, 6.049892e+01, -5.373046e+01, 6.156239e+01, 1.871328e+02, 1.725668e+02, 3.425876e+02 
200, 5.923084e+01, -5.317024e+01, 5.857416e+01, 1.878305e+02, 1.732333e+02, 3.418947e+02 
201, 5.880984e+01, -5.490566e+01, 5.350288e+01, 1.882919e+02, 1.738886e+02, 3.404232e+02 
202, 5.715780e+01, -5.360502e+01, 5.108278e+01, 1.891408e+02, 1.745396e+02, 3.396754e+02 
203, 5.617397e+01, -5.417689e+01, 4.695572e+01, 1.898005e+02, 1.751603e+02, 3.380934e+02 
204, 5.518191e+01, -5.488429e+01, 4.267295e+01, 1.904763e+02, 1.757555e+02, 3.360782e+02 
205, 5.372532e+01, -5.442043e+01, 3.944293e+01, 1.913361e+02, 1.763671e+02, 3.342616e+02 
206, 5.195542e+01, -5.312097e+01, 3.698346e+01, 1.923499e+02, 1.770029e+02, 3.326648e+02 
207, 5.065392e+01, -5.327143e+01, 3.323905e+01, 1.932205e+02, 1.775771e+02, 3.296020e+02 
208, 4.886009e+01, -5.198315e+01, 3.085163e+01, 1.943366e+02, 1.782052e+02, 3.272392e+02 
209, 4.695986e+01, -5.035205e+01, 2.883679e+01, 1.955622e+02, 1.788481e+02, 3.248926e+02 
210, 4.538255e+01, -4.974902e+01, 2.602797e+01, 1.967024e+02, 1.794340e+02, 3.207398e+02 
211, 4.356554e+01, -4.831783e+01, 2.407339e+01, 1.980275e+02, 1.800545e+02, 3.171329e+02 
212, 4.167801e+01, -4.654428e+01, 2.254590e+01, 1.994718e+02, 1.806814e+02, 3.137392e+02 
213, 3.987328e+01, -4.491968e+01, 2.106950e+01, 2.009580e+02, 1.812793e+02, 3.097335e+02 
214, 3.806243e+01, -4.307990e+01, 1.993460e+01, 2.025338e+02, 1.818533e+02, 3.060706e+02 
215, 3.637833e+01, -4.146965e+01, 1.884409e+01, 2.041090e+02, 1.823590e+02, 3.017896e+02 
216, 3.486090e+01, -4.021562e+01, 1.777974e+01, 2.056298e+02, 1.827648e+02, 2.964765e+02 
217, 3.294384e+01, -3.698333e+01, 1.794233e+01, 2.074661e+02, 1.831202e+02, 2.986812e+02 
218, 3.164270e+01, -3.577024e+01, 1.719117e+01, 2.088406e+02, 1.832129e+02, 2.950083e+02 
219, 3.051048e+01, -3.477608e+01, 1.655325e+01, 2.099965e+02, 1.830757e+02, 2.916583e+02 
220, 2.958337e+01, -3.410635e+01, 1.598389e+01, 2.108289e+02, 1.826686e+02, 2.885583e+02 
221, 2.881818e+01, -3.351184e+01, 1.556850e+01, 2.113174e+02, 1.819846e+02, 2.871535e+02 
222, 2.832591e+01, -3.342067e+01, 1.515144e+01, 2.113216e+02, 1.810489e+02, 2.859022e+02 
223, 2.811285e+01, -3.380816e+01, 1.475509e+01, 2.108357e+02, 1.799385e+02, 2.850393e+02 
224, 2.810372e+01, -3.423298e+01, 1.454797e+01, 2.100137e+02, 1.787703e+02, 2.867529e+02 
225, 2.834074e+01, -3.486197e+01, 1.452445e+01, 2.088969e+02, 1.776459e+02, 2.900919e+02 
226, 2.880394e+01, -3.562672e+01, 1.477290e+01, 2.075946e+02, 1.766364e+02, 2.949218e+02 
227, 2.951171e+01, -3.670237e+01, 1.522411e+01, 2.061318e+02, 1.757586e+02, 2.998863e+02 
228, 3.054005e+01, -3.852514e+01, 1.552821e+01, 2.044387e+02, 1.749927e+02, 3.030021e+02 
229, 3.181344e+01, -4.081322e+01, 1.576944e+01, 2.026558e+02, 1.743317e+02, 3.053235e+02 
230, 3.308839e+01, -4.256389e+01, 1.667234e+01, 2.010985e+02, 1.737884e+02, 3.099800e+02 
231, 3.476521e+01, -4.562584e+01, 1.672658e+01, 1.992816e+02, 1.732725e+02, 3.108965e+02 
232, 3.649574e+01, -4.853214e+01, 1.705291e+01, 1.976202e+02, 1.728155e+02, 3.126511e+02 
233, 3.850230e+01, -5.230403e+01, 1.673621e+01, 1.958673e+02, 1.723562e+02, 3.122033e+02 
234, 4.053725e+01, -5.592273e+01, 1.662524e+01, 1.942698e+02, 1.719255e+02, 3.124290e+02 
235, 4.226971e+01, -5.801726e+01, 1.798356e+01, 1.931054e+02, 1.715972e+02, 3.169235e+02 
236, 4.437562e+01, -6.151675e+01, 1.810862e+01, 1.917247e+02, 1.712059e+02, 3.176960e+02 
237, 4.651641e+01, -6.500485e+01, 1.827579e+01, 1.904321e+02, 1.708211e+02, 3.185441e+02 
238, 4.869803e+01, -6.853082e+01, 1.842396e+01, 1.892081e+02, 1.704371e+02, 3.193204e+02 
239, 5.095285e+01, -7.224609e+01, 1.838684e+01, 1.880163e+02, 1.700413e+02, 3.196708e+02 
240, 5.318391e+01, -7.577125e+01, 1.853388e+01, 1.869202e+02, 1.696569e+02, 3.204231e+02 
241, 5.548031e+01, -7.948223e+01, 1.847361e+01, 1.858424e+02, 1.692570e+02, 3.207346e+02 
242, 5.777193e+01, -8.310623e+01, 1.847573e+01, 1.848267e+02, 1.688598e+02, 3.211828e+02 
243, 6.009323e+01, -8.679134e+01, 1.837796e+01, 1.838400e+02, 1.684535e+02, 3.214393e+02 
244, 6.209211e+01, -8.917047e+01, 1.963744e+01, 1.831189e+02, 1.681502e+02, 3.241370e+02 
245, 6.347058e+01, -8.931875e+01, 2.331849e+01, 1.827911e+02, 1.679969e+02, 3.294759e+02 
